Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-09-16T19:00:56.674;599620873888001024;7139.623;186
2024-09-16T19:00:56.682;599620873895676672;7147.299;195
2024-09-16T19:00:56.689;599620873903352448;7154.974;209
2024-09-16T19:00:56.697;599620873911028096;7162.65;202
2024-09-16T19:00:56.705;599620873918703744;7170.3257;179
2024-09-16T19:00:56.713;599620873926379520;7178.0015;164
2024-09-16T19:00:56.720;599620873934055168;7185.6772;146
2024-09-16T19:00:56.728;599620873941730816;7193.3525;113
2024-09-16T19:00:56.736;599620873949406592;7201.029;82
2024-09-16T19:00:56.743;599620873957082240;7208.704;63
2024-09-16T19:00:56.751;599620873964758016;7216.38;42
2024-09-16T19:00:56.759;599620873972433664;7224.0557;23
2024-09-16T19:00:56.766;599620873980109312;7231.731;21
2024-09-16T19:00:56.774;599620873987785088;7239.407;25
2024-09-16T19:00:56.782;599620873995460736;7247.0825;23
2024-09-16T19:00:56.789;599620874003136384;7254.7583;21
2024-09-16T19:00:56.797;599620874010812160;7262.434;32
2024-09-16T19:00:56.805;599620874018487808;7270.11;47
2024-09-16T19:00:56.812;599620874026163617;7277.7856;51
