Phone timestamp;RR-interval [ms]
2024-09-16T19:20:30.775;877
2024-09-16T19:20:31.652;1512
2024-09-16T19:20:33.164;2485
2024-09-16T19:20:31.354;3392
2024-09-16T19:20:30.451;346
2024-09-16T19:20:30.797;343
2024-09-16T19:20:31.140;343
2024-09-16T19:20:31.483;345
2024-09-16T19:20:31.828;345
2024-09-16T19:20:32.173;345
2024-09-16T19:20:32.518;346
2024-09-16T19:20:32.864;348
2024-09-16T19:20:33.212;349
2024-09-16T19:20:33.561;351
2024-09-16T19:20:33.912;352
2024-09-16T19:20:34.264;352
2024-09-16T19:20:34.616;354
2024-09-16T19:20:34.970;354
2024-09-16T19:20:35.324;354
2024-09-16T19:20:35.678;355
2024-09-16T19:20:36.033;355
2024-09-16T19:20:36.388;357
2024-09-16T19:20:36.745;356
2024-09-16T19:20:37.101;359
2024-09-16T19:20:37.460;357
2024-09-16T19:20:37.817;358
2024-09-16T19:20:38.175;358
2024-09-16T19:20:38.533;359
2024-09-16T19:20:38.892;358
2024-09-16T19:20:39.250;358
2024-09-16T19:20:39.608;357
2024-09-16T19:20:39.965;357
2024-09-16T19:20:40.322;357
2024-09-16T19:20:40.679;357
2024-09-16T19:20:41.036;357
2024-09-16T19:20:41.393;358
2024-09-16T19:20:41.751;360
2024-09-16T19:20:42.111;362
2024-09-16T19:20:42.473;359
2024-09-16T19:20:42.832;363
2024-09-16T19:20:43.195;361
2024-09-16T19:20:43.556;362
2024-09-16T19:20:43.918;362
2024-09-16T19:20:44.280;362
2024-09-16T19:20:44.642;364
2024-09-16T19:20:45.006;365
2024-09-16T19:20:45.371;368
2024-09-16T19:20:45.739;368
2024-09-16T19:20:46.107;371
2024-09-16T19:20:46.478;371
2024-09-16T19:20:46.849;372
2024-09-16T19:20:47.221;375
2024-09-16T19:20:47.596;374
2024-09-16T19:20:47.970;376
2024-09-16T19:20:48.346;375
2024-09-16T19:20:48.721;377
2024-09-16T19:20:49.098;378
2024-09-16T19:20:49.476;377
2024-09-16T19:20:49.853;379
2024-09-16T19:20:50.232;379
2024-09-16T19:20:50.611;381
2024-09-16T19:20:50.992;380
2024-09-16T19:20:51.372;381
2024-09-16T19:20:51.753;383
2024-09-16T19:20:52.136;382
2024-09-16T19:20:52.518;384
2024-09-16T19:20:52.902;382
2024-09-16T19:20:53.284;384
2024-09-16T19:20:53.668;383
2024-09-16T19:20:54.051;384
2024-09-16T19:20:54.435;384
2024-09-16T19:20:54.819;383
2024-09-16T19:20:55.202;384
2024-09-16T19:20:55.586;384
2024-09-16T19:20:55.970;386
2024-09-16T19:20:56.356;385
2024-09-16T19:20:56.741;387
2024-09-16T19:20:57.128;386
2024-09-16T19:20:57.514;388
